10 	 0 	  1.037 	 -0.000 	 -0.866 	  0.037 
10 	 1 	  1.003 	 -0.104 	 -0.847 	  0.025 
10 	 2 	  0.937 	 -0.203 	 -0.791 	  0.024 
10 	 3 	  0.830 	 -0.294 	 -0.701 	  0.021 
10 	 4 	  0.686 	 -0.372 	 -0.579 	  0.017 
10 	 5 	  0.513 	 -0.433 	 -0.433 	  0.013 
10 	 6 	  0.317 	 -0.476 	 -0.268 	  0.008 
10 	 7 	  0.107 	 -0.497 	 -0.091 	  0.003 
10 	 8 	 -0.107 	 -0.497 	  0.091 	  0.003 
10 	 9 	 -0.317 	 -0.476 	  0.268 	  0.008 
10 	 10 	 -0.513 	 -0.433 	  0.433 	  0.013 
10 	 11 	 -0.686 	 -0.372 	  0.579 	  0.017 
10 	 12 	 -0.830 	 -0.294 	  0.701 	  0.021 
10 	 13 	 -0.937 	 -0.203 	  0.791 	  0.024 
10 	 14 	 -1.003 	 -0.104 	  0.847 	  0.025 
10 	 15 	 -1.026 	 -0.000 	  0.866 	  0.026 
10 	 16 	 -1.003 	  0.104 	  0.847 	  0.025 
10 	 17 	 -0.937 	  0.203 	  0.791 	  0.024 
10 	 18 	 -0.830 	  0.294 	  0.701 	  0.021 
10 	 19 	 -0.686 	  0.372 	  0.579 	  0.017 
10 	 20 	 -0.513 	  0.433 	  0.433 	  0.013 
10 	 21 	 -0.317 	  0.476 	  0.268 	  0.008 
10 	 22 	 -0.107 	  0.497 	  0.091 	  0.003 
10 	 23 	  0.107 	  0.497 	 -0.091 	  0.003 
10 	 24 	  0.317 	  0.476 	 -0.268 	  0.008 
10 	 25 	  0.513 	  0.433 	 -0.433 	  0.013 
10 	 26 	  0.686 	  0.372 	 -0.579 	  0.017 
10 	 27 	  0.830 	  0.294 	 -0.701 	  0.021 
10 	 28 	  0.937 	  0.203 	 -0.791 	  0.024 
10 	 29 	  1.003 	  0.104 	 -0.847 	  0.025 
10 	 30 	  1.037 	  0.000 	 -0.866 	  0.037 

11 	 0 	  1.388 	 -0.000 	 -0.743 	  0.050 
11 	 1 	  1.343 	 -0.139 	 -0.727 	  0.034 
11 	 2 	  1.254 	 -0.272 	 -0.679 	  0.032 
11 	 3 	  1.111 	 -0.393 	 -0.601 	  0.028 
11 	 4 	  0.919 	 -0.497 	 -0.497 	  0.023 
11 	 5 	  0.686 	 -0.579 	 -0.372 	  0.017 
11 	 6 	  0.424 	 -0.636 	 -0.230 	  0.011 
11 	 7 	  0.143 	 -0.665 	 -0.078 	  0.004 
11 	 8 	 -0.143 	 -0.665 	  0.078 	  0.004 
11 	 9 	 -0.424 	 -0.636 	  0.230 	  0.011 
11 	 10 	 -0.686 	 -0.579 	  0.372 	  0.017 
11 	 11 	 -0.919 	 -0.497 	  0.497 	  0.023 
11 	 12 	 -1.111 	 -0.393 	  0.601 	  0.028 
11 	 13 	 -1.254 	 -0.272 	  0.679 	  0.032 
11 	 14 	 -1.343 	 -0.139 	  0.727 	  0.034 
11 	 15 	 -1.373 	 -0.000 	  0.743 	  0.035 
11 	 16 	 -1.343 	  0.139 	  0.727 	  0.034 
11 	 17 	 -1.254 	  0.272 	  0.679 	  0.032 
11 	 18 	 -1.111 	  0.393 	  0.601 	  0.028 
11 	 19 	 -0.919 	  0.497 	  0.497 	  0.023 
11 	 20 	 -0.686 	  0.579 	  0.372 	  0.017 
11 	 21 	 -0.424 	  0.636 	  0.230 	  0.011 
11 	 22 	 -0.143 	  0.665 	  0.078 	  0.004 
11 	 23 	  0.143 	  0.665 	 -0.078 	  0.004 
11 	 24 	  0.424 	  0.636 	 -0.230 	  0.011 
11 	 25 	  0.686 	  0.579 	 -0.372 	  0.017 
11 	 26 	  0.919 	  0.497 	 -0.497 	  0.023 
11 	 27 	  1.111 	  0.393 	 -0.601 	  0.028 
11 	 28 	  1.254 	  0.272 	 -0.679 	  0.032 
11 	 29 	  1.343 	  0.139 	 -0.727 	  0.034 
11 	 30 	  1.388 	  0.000 	 -0.743 	  0.050 

12 	 0 	  1.678 	 -0.000 	 -0.588 	  0.060 
12 	 1 	  1.624 	 -0.168 	 -0.575 	  0.041 
12 	 2 	  1.516 	 -0.329 	 -0.537 	  0.038 
12 	 3 	  1.343 	 -0.476 	 -0.476 	  0.034 
12 	 4 	  1.111 	 -0.601 	 -0.393 	  0.028 
12 	 5 	  0.830 	 -0.701 	 -0.294 	  0.021 
12 	 6 	  0.513 	 -0.769 	 -0.182 	  0.013 
12 	 7 	  0.173 	 -0.805 	 -0.061 	  0.004 
12 	 8 	 -0.173 	 -0.805 	  0.061 	  0.004 
12 	 9 	 -0.513 	 -0.769 	  0.182 	  0.013 
12 	 10 	 -0.830 	 -0.701 	  0.294 	  0.021 
12 	 11 	 -1.111 	 -0.601 	  0.393 	  0.028 
12 	 12 	 -1.343 	 -0.476 	  0.476 	  0.034 
12 	 13 	 -1.516 	 -0.329 	  0.537 	  0.038 
12 	 14 	 -1.624 	 -0.168 	  0.575 	  0.041 
12 	 15 	 -1.660 	 -0.000 	  0.588 	  0.042 
12 	 16 	 -1.624 	  0.168 	  0.575 	  0.041 
12 	 17 	 -1.516 	  0.329 	  0.537 	  0.038 
12 	 18 	 -1.343 	  0.476 	  0.476 	  0.034 
12 	 19 	 -1.111 	  0.601 	  0.393 	  0.028 
12 	 20 	 -0.830 	  0.701 	  0.294 	  0.021 
12 	 21 	 -0.513 	  0.769 	  0.182 	  0.013 
12 	 22 	 -0.173 	  0.805 	  0.061 	  0.004 
12 	 23 	  0.173 	  0.805 	 -0.061 	  0.004 
12 	 24 	  0.513 	  0.769 	 -0.182 	  0.013 
12 	 25 	  0.830 	  0.701 	 -0.294 	  0.021 
12 	 26 	  1.111 	  0.601 	 -0.393 	  0.028 
12 	 27 	  1.343 	  0.476 	 -0.476 	  0.034 
12 	 28 	  1.516 	  0.329 	 -0.537 	  0.038 
12 	 29 	  1.624 	  0.168 	 -0.575 	  0.041 
12 	 30 	  1.678 	  0.000 	 -0.588 	  0.060 

13 	 0 	  1.895 	 -0.000 	 -0.407 	  0.068 
13 	 1 	  1.833 	 -0.190 	 -0.398 	  0.046 
13 	 2 	  1.712 	 -0.372 	 -0.372 	  0.043 
13 	 3 	  1.516 	 -0.537 	 -0.329 	  0.038 
13 	 4 	  1.254 	 -0.679 	 -0.272 	  0.032 
13 	 5 	  0.937 	 -0.791 	 -0.203 	  0.024 
13 	 6 	  0.579 	 -0.869 	 -0.126 	  0.015 
13 	 7 	  0.196 	 -0.909 	 -0.043 	  0.005 
